,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
28395900,0.000418785,1094.057687,,,0.0001,0.0002
28396800,0,1095.585031,,,0.0001,0.0002
28397700,0,1106.09466,,,0.0001,0.0002
28398600,0,1043.360539,,,0.0001,0.0002
28399500,0,1043.360539,,,0.0001,0.0002
28400400,0,1134.528034,,,0.0001,0.0002
28401300,0,1064.051547,,,0.0001,0.0002
28402200,0,1064.051547,,,0.0001,0.0002
28403100,0,1051.806902,,,0.0001,0.0002
28404000,0,1140.179434,,,0.0001,0.0002
28404900,0,1140.179434,,,0.0001,0.0002
28405800,0,1135.964645,,,0.0001,0.0002
28406700,0,1012.19975,,,0.0001,0.0002
28407600,0,1019.312619,,,0.0001,0.0002
28408500,0,1070.840428,,,0.0001,0.0002
28409400,0,1030.891735,,,0.0001,0.0002
28410300,0,1030.891735,,,0.0001,0.0002
28411200,0,990.464085,,,0.0001,0.0002
28412100,0,1043.965537,,,0.0001,0.0002
28413000,0,1043.965537,,,0.0001,0.0002
28413900,0,1085.089999,,,0.0001,0.0002
28414800,0,1038.960536,,,0.0001,0.0002
28415700,0,1038.960536,,,0.0001,0.0002
28416600,0,1020.733094,,,0.0001,0.0002
28417500,0,1065.347954,,,0.0001,0.0002
28418400,0,1058.43263,,,0.0001,0.0002
28419300,0,1022.118371,,,0.0001,0.0002
28420200,0,959.9050349,,,0.0001,0.0002
28421100,0,959.9050349,,,0.0001,0.0002
28422000,0,949.4488584,,,0.0001,0.0002
28422900,0,964.0443183,,,0.0001,0.0002
28423800,0,964.0443183,,,0.0001,0.0002
28424700,0,1032.700564,,,0.0001,0.0002
28425600,0,1010.606902,,,0.0001,0.0002
28426500,0,997.8051193,,,0.0001,0.0002
28427400,0,985.2044779,,,0.0001,0.0002
28428300,0,1030.687349,,,0.0001,0.0002
28429200,0,1040.171502,,,0.0001,0.0002
28430100,0,1022.135456,,,0.0001,0.0002
28431000,0,1011.125341,,,0.0001,0.0002
28431900,0,1011.125341,,,0.0001,0.0002
28432800,0,1033.14596,,,0.0001,0.0002
28433700,0,1035.651161,,,0.0001,0.0002
28434600,0,1035.651161,,,0.0001,0.0002
28435500,0,1076.328779,,,0.0001,0.0002
28436400,0,1078.811091,,,0.0001,0.0002
28437300,0,1078.811091,,,0.0001,0.0002
28438200,0,1043.709164,,,0.0001,0.0002
28439100,0,1058.972157,,,0.0001,0.0002
28440000,0,1060.205223,,,0.0001,0.0002
28440900,0,1035.551152,,,0.0001,0.0002
28441800,0,1052.819792,,,0.0001,0.0002
28442700,0,1052.819792,,,0.0001,0.0002
28443600,0,1081.655534,,,0.0001,0.0002
28444500,0,1139.312598,,,0.0001,0.0002
28445400,0,1139.312598,,,0.0001,0.0002
28446300,0,1069.227367,,,0.0001,0.0002
28447200,0,1107.150807,,,0.0001,0.0002
28448100,0,1107.150807,,,0.0001,0.0002
28449000,0,1206.94002,,,0.0001,0.0002
28449900,0,1135.422152,,,0.0001,0.0002
28450800,0,1124.402616,,,0.0001,0.0002
28451700,0,1108.779945,,,0.0001,0.0002
28452600,0,1173.054602,,,0.0001,0.0002
28453500,0,1173.054602,,,0.0001,0.0002
28454400,0,1191.951469,,,0.0001,0.0002
28455300,0.00066433,1192.74491,,,0.0001,0.0002
28456200,0.005505558,1192.74491,,,0.0001,0.0002
28457100,0.014358309,1170.407079,,,0.0001,0.0002
28458000,0.027879544,1148.114729,,,0.0001,0.0002
28458900,0.041931234,1148.114729,,,0.0001,0.0002
28459800,0.05941284,1240.774356,,,0.0001,0.0002
28460700,0.078206532,1247.165003,,,0.0001,0.0002
28461600,0.102435066,1226.605251,,,0.0001,0.0002
28462500,0.122671343,1259.620396,,,0.0001,0.0002
28463400,0.145297385,1211.073003,,,0.0001,0.0002
28464300,0.194309206,1211.073003,,,0.0001,0.0002
28465200,0.248286986,1161.705896,,,0.0001,0.0002
28466100,0.284674812,1157.183249,,,0.0001,0.0002
28467000,0.294691699,1155.896734,,,0.0001,0.0002
28467900,0.296826688,1116.826644,,,0.0001,0.0002
28468800,0.296022102,1063.481706,,,0.0001,0.0002
28469700,0.292631543,1063.481706,,,0.0001,0.0002
28470600,0.287468519,982.9099465,,,0.0001,0.0002
28471500,0.282297411,1000.415371,,,0.0001,0.0002
28472400,0.2754605,1004.214914,,,0.0001,0.0002
28473300,0.265205441,971.4629146,,,0.0001,0.0002
28474200,0.249083367,994.1229881,,,0.0001,0.0002
28475100,0.226770806,994.1229881,,,0.0001,0.0002
28476000,0.200999307,942.5993696,,,0.0001,0.0002
28476900,0.174954152,939.2609516,,,0.0001,0.0002
28477800,0.151090814,939.2609516,,,0.0001,0.0002
28478700,0.12623723,1011.237587,,,0.0001,0.0002
28479600,0.099873816,1162.179704,,,0.0001,0.0002
28480500,0.067469751,1105.788824,,,0.0001,0.0002
28481400,0.036698055,1086.979461,,,0.0001,0.0002
28482300,0.012939005,1022.889566,,,0.0001,0.0002
28483200,0,1015.721226,,,0.0001,0.0002
28484100,0,1056.855206,,,0.0001,0.0002
28485000,0,1061.962269,,,0.0001,0.0002
28485900,0,1061.962269,,,0.0001,0.0002
28486800,0,1068.097434,,,0.0001,0.0002
28487700,0,1068.234509,,,0.0001,0.0002
28488600,0,1076.371963,,,0.0001,0.0002
28489500,0,1060.603491,,,0.0001,0.0002
28490400,0,1064.883336,,,0.0001,0.0002
28491300,0,1064.883336,,,0.0001,0.0002
28492200,0,1129.552497,,,0.0001,0.0002
28493100,0,1132.479719,,,0.0001,0.0002
28494000,0,1134.188318,,,0.0001,0.0002
28494900,0,1106.050036,,,0.0001,0.0002
28495800,0,1149.41757,,,0.0001,0.0002
28496700,0,1149.41757,,,0.0001,0.0002
28497600,0,1196.514387,,,0.0001,0.0002
28498500,0,1206.407996,,,0.0001,0.0002
28499400,0,1206.407996,,,0.0001,0.0002
28500300,0,1184.638894,,,0.0001,0.0002
28501200,0,1308.75792,,,0.0001,0.0002
28502100,0,1293.738252,,,0.0001,0.0002
28503000,0,1262.689213,,,0.0001,0.0002
28503900,0,1291.490681,,,0.0001,0.0002
28504800,0,1320.681982,,,0.0001,0.0002
28505700,0,1403.075533,,,0.0001,0.0002
28506600,0,1378.068487,,,0.0001,0.0002
28507500,0,1364.74541,,,0.0001,0.0002
28508400,0,1383.789701,,,0.0001,0.0002
28509300,0,1414.69217,,,0.0001,0.0002
28510200,0,1414.69217,,,0.0001,0.0002
28511100,0,1482.718219,,,0.0001,0.0002
28512000,0,1548.895605,,,0.0001,0.0002
28512900,0,1548.895605,,,0.0001,0.0002
28513800,0,1590.638881,,,0.0001,0.0002
28514700,0,1584.092437,,,0.0001,0.0002
28515600,0,1609.9189,,,0.0001,0.0002
28516500,0,1624.241438,,,0.0001,0.0002
28517400,0,1647.452445,,,0.0001,0.0002
28518300,0,1647.452445,,,0.0001,0.0002
28519200,0,1643.987795,,,0.0001,0.0002
28520100,0,1659.882141,,,0.0001,0.0002
28521000,0,1659.882141,,,0.0001,0.0002
28521900,0,1653.609936,,,0.0001,0.0002
28522800,0,1673.275571,,,0.0001,0.0002
28523700,0,1673.275571,,,0.0001,0.0002
28524600,0,1657.237317,,,0.0001,0.0002
28525500,0,1689.051566,,,0.0001,0.0002
28526400,0,1674.778828,,,0.0001,0.0002
28527300,0,1716.838707,,,0.0001,0.0002
28528200,0,1690.512264,,,0.0001,0.0002
28529100,0,1690.512264,,,0.0001,0.0002
28530000,0,1723.929481,,,0.0001,0.0002
28530900,0,1665.600507,,,0.0001,0.0002
28531800,0,1665.600507,,,0.0001,0.0002
28532700,0,1678.479498,,,0.0001,0.0002
28533600,0,1837.803595,,,0.0001,0.0002
28534500,0,1892.098222,,,0.0001,0.0002
28535400,0,1843.318685,,,0.0001,0.0002
28536300,0,1866.737289,,,0.0001,0.0002
28537200,0,1899.235771,,,0.0001,0.0002
28538100,0,1993.224899,,,0.0001,0.0002
28539000,0,1961.883791,,,0.0001,0.0002
28539900,0,1961.883791,,,0.0001,0.0002
28540800,0,1924.020612,,,0.0001,0.0002
28541700,0.000847948,1954.719309,,,0.0001,0.0002
28542600,0.006814757,1954.719309,,,0.0001,0.0002
28543500,0.014098539,2032.171272,,,0.0001,0.0002
28544400,0.021824497,1938.671208,,,0.0001,0.0002
28545300,0.029490488,1938.671208,,,0.0001,0.0002
28546200,0.036477144,1918.529364,,,0.0001,0.0002
28547100,0.042392304,1890.672126,,,0.0001,0.0002
28548000,0.066133979,1881.219085,,,0.0001,0.0002
28548900,0.11375515,1831.20032,,,0.0001,0.0002
28549800,0.114117417,1825.889869,,,0.0001,0.0002
28550700,0.107919734,1825.889869,,,0.0001,0.0002
28551600,0.099697402,1714.754219,,,0.0001,0.0002
28552500,0.087647548,1725.844977,,,0.0001,0.0002
28553400,0.082233942,1725.844977,,,0.0001,0.0002
28554300,0.073588517,1656.369739,,,0.0001,0.0002
28555200,0.069070295,1614.926077,,,0.0001,0.0002
28556100,0.067514871,1614.926077,,,0.0001,0.0002
28557000,0.074019761,1565.251492,,,0.0001,0.0002
28557900,0.084693719,1541.194049,,,0.0001,0.0002
28558800,0.103961817,1567.137864,,,0.0001,0.0002
28559700,0.126078313,1519.419869,,,0.0001,0.0002
28560600,0.141305225,1566.578035,,,0.0001,0.0002
28561500,0.165618579,1536.779075,,,0.0001,0.0002
28562400,0.188776067,1521.027747,,,0.0001,0.0002
28563300,0.209631969,1483.73277,,,0.0001,0.0002
28564200,0.201220077,1483.73277,,,0.0001,0.0002
28565100,0.084298653,1502.105849,,,0.0001,0.0002
28566000,0.01983054,1496.352638,,,0.0001,0.0002
28566900,0.017501596,1496.352638,,,0.0001,0.0002
28567800,0.012643256,1459.621669,,,0.0001,0.0002
28568700,0.003661439,1494.893312,,,0.0001,0.0002
28569600,0,1486.485586,,,0.0001,0.0002
28570500,0,1490.920308,,,0.0001,0.0002
28571400,0,1472.385659,,,0.0001,0.0002
28572300,0,1472.385659,,,0.0001,0.0002
28573200,0,1441.031428,,,0.0001,0.0002
28574100,0,1420.227578,,,0.0001,0.0002
28575000,0,1420.227578,,,0.0001,0.0002
28575900,0,1453.87673,,,0.0001,0.0002
28576800,0,1439.406229,,,0.0001,0.0002
28577700,0,1439.406229,,,0.0001,0.0002
28578600,0,1451.915875,,,0.0001,0.0002
28579500,0,1427.70941,,,0.0001,0.0002
28580400,0,1445.726975,,,0.0001,0.0002
28581300,0,1435.486531,,,0.0001,0.0002
28582200,0,1456.06107,,,0.0001,0.0002
28583100,0,1456.06107,,,0.0001,0.0002
28584000,0,1484.851452,,,0.0001,0.0002
28584900,0,1467.194141,,,0.0001,0.0002
28585800,0,1467.194141,,,0.0001,0.0002
28586700,0,1474.202309,,,0.0001,0.0002
28587600,0,1508.581558,,,0.0001,0.0002
28588500,0,1508.581558,,,0.0001,0.0002
28589400,0,1528.794362,,,0.0001,0.0002
28590300,0,1537.996781,,,0.0001,0.0002
28591200,0,1587.142758,,,0.0001,0.0002
28592100,0,1590.048901,,,0.0001,0.0002
28593000,0,1614.743594,,,0.0001,0.0002
28593900,0,1588.301915,,,0.0001,0.0002
28594800,0,1582.277771,,,0.0001,0.0002
28595700,0,1625.587536,,,0.0001,0.0002
28596600,0,1625.587536,,,0.0001,0.0002
28597500,0,1569.527726,,,0.0001,0.0002
28598400,0,1595.691339,,,0.0001,0.0002
28599300,0,1595.691339,,,0.0001,0.0002
28600200,0,1606.748261,,,0.0001,0.0002
28601100,0,1554.323602,,,0.0001,0.0002
28602000,0,1553.774217,,,0.0001,0.0002
28602900,0,1553.917401,,,0.0001,0.0002
28603800,0,1555.715905,,,0.0001,0.0002
28604700,0,1555.715905,,,0.0001,0.0002
28605600,0,1537.249323,,,0.0001,0.0002
28606500,0,1533.222059,,,0.0001,0.0002
28607400,0,1533.222059,,,0.0001,0.0002
28608300,0,1514.498917,,,0.0001,0.0002
28609200,0,1514.021568,,,0.0001,0.0002
28610100,0,1514.021568,,,0.0001,0.0002
28611000,0,1488.065008,,,0.0001,0.0002
28611900,0,1512.0533,,,0.0001,0.0002
28612800,0,1495.587008,,,0.0001,0.0002
28613700,0,1533.033753,,,0.0001,0.0002
28614600,0,1499.547234,,,0.0001,0.0002
28615500,0,1517.695757,,,0.0001,0.0002
28616400,0,1496.648846,,,0.0001,0.0002
28617300,0,1448.216857,,,0.0001,0.0002
28618200,0,1470.577535,,,0.0001,0.0002
28619100,0,1514.473763,,,0.0001,0.0002
28620000,0,1630.990793,,,0.0001,0.0002
28620900,0,1630.990793,,,0.0001,0.0002
28621800,0,1633.602954,,,0.0001,0.0002
28622700,0,1657.460924,,,0.0001,0.0002
28623600,0,1690.724874,,,0.0001,0.0002
28624500,0,1785.183958,,,0.0001,0.0002
28625400,0,1754.73405,,,0.0001,0.0002
28626300,0,1754.73405,,,0.0001,0.0002
28627200,0,1719.934853,,,0.0001,0.0002
28628100,0.000740558,1755.183758,,,0.0001,0.0002
28629000,0.008818534,1755.183758,,,0.0001,0.0002
28629900,0.017501644,1840.034129,,,0.0001,0.0002
28630800,0.031001309,1750.253479,,,0.0001,0.0002
28631700,0.039831426,1771.337328,,,0.0001,0.0002
28632600,0.046947278,1736.485875,,,0.0001,0.0002
28633500,0.050511891,1713.530148,,,0.0001,0.0002
28634400,0.052938218,1706.021365,,,0.0001,0.0002
28635300,0.056690643,1657.799337,,,0.0001,0.0002
28636200,0.064809622,1653.439407,,,0.0001,0.0002
28637100,0.085536862,1653.439407,,,0.0001,0.0002
28638000,0.108346491,1541.354705,,,0.0001,0.0002
28638900,0.131572714,1554.800263,,,0.0001,0.0002
28639800,0.155747583,1554.800263,,,0.0001,0.0002
28640700,0.176960008,1497.624026,,,0.0001,0.0002
28641600,0.197477414,1462.25253,,,0.0001,0.0002
28642500,0.218974102,1462.25253,,,0.0001,0.0002
28643400,0.229262006,1439.08284,,,0.0001,0.0002
28644300,0.235607884,1400.078128,,,0.0001,0.0002
28645200,0.23775876,1427.18406,,,0.0001,0.0002
28646100,0.235083898,1385.899108,,,0.0001,0.0002
28647000,0.226804174,1442.57411,,,0.0001,0.0002
28647900,0.215095594,1442.57411,,,0.0001,0.0002
28648800,0.202165805,1410.879125,,,0.0001,0.0002
28649700,0.184539797,1384.429708,,,0.0001,0.0002
28650600,0.163605124,1384.429708,,,0.0001,0.0002
28651500,0.137052971,1410.006283,,,0.0001,0.0002
28652400,0.10621267,1408.444087,,,0.0001,0.0002
28653300,0.068689576,1408.444087,,,0.0001,0.0002
28654200,0.036847051,1375.121284,,,0.0001,0.0002
28655100,0.014081565,1415.911863,,,0.0001,0.0002
28656000,0,1406.156621,,,0.0001,0.0002
28656900,0,1415.051977,,,0.0001,0.0002
28657800,0,1401.63844,,,0.0001,0.0002
28658700,0,1401.63844,,,0.0001,0.0002
28659600,0,1374.908659,,,0.0001,0.0002
28660500,0,1356.176581,,,0.0001,0.0002
28661400,0,1356.176581,,,0.0001,0.0002
28662300,0,1390.539066,,,0.0001,0.0002
28663200,0,1375.983976,,,0.0001,0.0002
28664100,0,1375.983976,,,0.0001,0.0002
28665000,0,1388.5257,,,0.0001,0.0002
28665900,0,1364.90097,,,0.0001,0.0002
28666800,0,1382.573796,,,0.0001,0.0002
28667700,0,1373.684529,,,0.0001,0.0002
28668600,0,1392.145244,,,0.0001,0.0002
28669500,0,1392.145244,,,0.0001,0.0002
28670400,0,1427.523951,,,0.0001,0.0002
28671300,0,1411.263086,,,0.0001,0.0002
28672200,0,1411.263086,,,0.0001,0.0002
28673100,0,1421.30893,,,0.0001,0.0002
28674000,0,1458.646765,,,0.0001,0.0002
28674900,0,1458.646765,,,0.0001,0.0002
28675800,0,1482.784935,,,0.0001,0.0002
28676700,0,1488.385221,,,0.0001,0.0002
28677600,0,1536.553109,,,0.0001,0.0002
28678500,0,1531.551416,,,0.0001,0.0002
28679400,0,1552.863634,,,0.0001,0.0002
28680300,0,1552.863634,,,0.0001,0.0002
28681200,0,1524.021018,,,0.0001,0.0002
28682100,0,1548.648701,,,0.0001,0.0002
28683000,0,1548.648701,,,0.0001,0.0002
28683900,0,1405.528086,,,0.0001,0.0002
28684800,0,1348.46483,,,0.0001,0.0002
28685700,0,1359.237733,,,0.0001,0.0002
28686600,0,1377.160722,,,0.0001,0.0002
28687500,0,1321.559584,,,0.0001,0.0002
28688400,0,1272.570976,,,0.0001,0.0002
28689300,0,1257.764361,,,0.0001,0.0002
28690200,0,1264.88275,,,0.0001,0.0002
28691100,0,1268.412224,,,0.0001,0.0002
28692000,0,1262.787748,,,0.0001,0.0002
28692900,0,1257.600663,,,0.0001,0.0002
28693800,0,1257.600663,,,0.0001,0.0002
28694700,0,1259.453865,,,0.0001,0.0002
28695600,0,1246.087039,,,0.0001,0.0002
28696500,0,1246.087039,,,0.0001,0.0002
28697400,0,1247.057115,,,0.0001,0.0002
28698300,0,1278.43864,,,0.0001,0.0002
28699200,0,1317.682134,,,0.0001,0.0002
28700100,0,1264.79995,,,0.0001,0.0002
28701000,0,1277.811422,,,0.0001,0.0002
28701900,0,1277.811422,,,0.0001,0.0002
28702800,0,1300.420091,,,0.0001,0.0002
28703700,0,1368.811596,,,0.0001,0.0002
28704600,0,1368.811596,,,0.0001,0.0002
28705500,0,1421.607385,,,0.0001,0.0002
28706400,0,1516.153492,,,0.0001,0.0002
28707300,0,1487.122812,,,0.0001,0.0002
28708200,0,1449.174592,,,0.0001,0.0002
28709100,0,1567.211462,,,0.0001,0.0002
28710000,0,1558.331684,,,0.0001,0.0002
28710900,0,1494.341999,,,0.0001,0.0002
28711800,0,1476.288547,,,0.0001,0.0002
28712700,0,1476.288547,,,0.0001,0.0002
28713600,0,1599.25328,,,0.0001,0.0002
28714500,3.45E-05,1470.773614,,,0.0001,0.0002
28715400,0.000811861,1470.773614,,,0.0001,0.0002
28716300,0.002423139,1462.296242,,,0.0001,0.0002
28717200,0.004325141,1458.202386,,,0.0001,0.0002
28718100,0.006492688,1458.202386,,,0.0001,0.0002
28719000,0.008948356,1388.634767,,,0.0001,0.0002
28719900,0.011801992,1351.52313,,,0.0001,0.0002
28720800,0.014840778,1365.424034,,,0.0001,0.0002
28721700,0.017805788,1368.862777,,,0.0001,0.0002
28722600,0.020497863,1502.453167,,,0.0001,0.0002
28723500,0.023005989,1502.453167,,,0.0001,0.0002
28724400,0.02510364,1430.71511,,,0.0001,0.0002
28725300,0.026503328,1369.812784,,,0.0001,0.0002
28726200,0.026952822,1369.812784,,,0.0001,0.0002
28727100,0.026579883,1365.478881,,,0.0001,0.0002
28728000,0.025652864,1327.560278,,,0.0001,0.0002
28728900,0.024427493,1327.560278,,,0.0001,0.0002
28729800,0.023096274,1257.219818,,,0.0001,0.0002
28730700,0.021520059,1229.841674,,,0.0001,0.0002
28731600,0.019851706,1226.228401,,,0.0001,0.0002
28732500,0.018305577,1254.180819,,,0.0001,0.0002
28733400,0.017262465,1275.137905,,,0.0001,0.0002
28734300,0.017437848,1275.137905,,,0.0001,0.0002
28735200,0.017941198,1341.873729,,,0.0001,0.0002
28736100,0.017660279,1245.355985,,,0.0001,0.0002
28737000,0.015765856,1245.355985,,,0.0001,0.0002
28737900,0.013291939,1234.609303,,,0.0001,0.0002
28738800,0.010554835,1291.622484,,,0.0001,0.0002
28739700,0.007637654,1291.622484,,,0.0001,0.0002
28740600,0.004652824,1306.763848,,,0.0001,0.0002
28741500,0.001474222,1228.518608,,,0.0001,0.0002
28742400,0,1227.247122,,,0.0001,0.0002
28743300,0,1200.329042,,,0.0001,0.0002
28744200,0,1239.577848,,,0.0001,0.0002
28745100,0,1239.577848,,,0.0001,0.0002
28746000,0,1235.527628,,,0.0001,0.0002
28746900,0,1202.556978,,,0.0001,0.0002
28747800,0,1202.556978,,,0.0001,0.0002
28748700,0,1196.427288,,,0.0001,0.0002
28749600,0,1291.288886,,,0.0001,0.0002
28750500,0,1291.288886,,,0.0001,0.0002
28751400,0,1158.857786,,,0.0001,0.0002
28752300,0,1199.181357,,,0.0001,0.0002
28753200,0,1239.137425,,,0.0001,0.0002
28754100,0,1235.473125,,,0.0001,0.0002
28755000,0,1189.707311,,,0.0001,0.0002
28755900,0,1189.707311,,,0.0001,0.0002
28756800,0,1113.062482,,,0.0001,0.0002
28757700,0,1091.370784,,,0.0001,0.0002
28758600,0,1091.370784,,,0.0001,0.0002
28759500,0,1100.932004,,,0.0001,0.0002
28760400,0,1107.413105,,,0.0001,0.0002
28761300,0,1107.413105,,,0.0001,0.0002
28762200,0,1089.006906,,,0.0001,0.0002
28763100,0,1056.150426,,,0.0001,0.0002
28764000,0,1056.199079,,,0.0001,0.0002
28764900,0,1093.782443,,,0.0001,0.0002
28765800,0,1112.404142,,,0.0001,0.0002
28766700,0,1112.404142,,,0.0001,0.0002
28767600,0,1191.193214,,,0.0001,0.0002
28768500,0,1087.049954,,,0.0001,0.0002
28769400,0,1087.049954,,,0.0001,0.0002
28770300,0,1059.923454,,,0.0001,0.0002
28771200,0,1084.54356,,,0.0001,0.0002
28772100,0,1084.54356,,,0.0001,0.0002
28773000,0,1101.094403,,,0.0001,0.0002
28773900,0,1083.570363,,,0.0001,0.0002
28774800,0,1078.277327,,,0.0001,0.0002
28775700,0,1054.927822,,,0.0001,0.0002
28776600,0,1082.193896,,,0.0001,0.0002
28777500,0,1082.193896,,,0.0001,0.0002
28778400,0,1082.6888,,,0.0001,0.0002
28779300,0,1090.126987,,,0.0001,0.0002
28780200,0,1090.126987,,,0.0001,0.0002
28781100,0,1091.814873,,,0.0001,0.0002
28782000,0,1096.25836,,,0.0001,0.0002
28782900,0,1096.99331,,,0.0001,0.0002
28783800,0,1102.933166,,,0.0001,0.0002
28784700,0,1139.714158,,,0.0001,0.0002
28785600,0,1172.945276,,,0.0001,0.0002
28786500,0,1134.849648,,,0.0001,0.0002
28787400,0,1150.877671,,,0.0001,0.0002
28788300,0,1150.877671,,,0.0001,0.0002
28789200,0,1177.030466,,,0.0001,0.0002
28790100,0,1251.17779,,,0.0001,0.0002
28791000,0,1251.17779,,,0.0001,0.0002
28791900,0,1310.73728,,,0.0001,0.0002
28792800,0,1412.301802,,,0.0001,0.0002
28793700,0,1412.301802,,,0.0001,0.0002
28794600,0,1354.834655,,,0.0001,0.0002
28795500,0,1481.012226,,,0.0001,0.0002
28796400,0,1475.156524,,,0.0001,0.0002
28797300,0,1415.29538,,,0.0001,0.0002
28798200,0,1404.23146,,,0.0001,0.0002
28799100,0,1404.23146,,,0.0001,0.0002
28800000,0,1545.607678,,,0.0001,0.0002
28800900,6.06E-05,1409.041366,,,0.0001,0.0002
28801800,0.002465484,1409.041366,,,0.0001,0.0002
28802700,0.007162758,1412.420829,,,0.0001,0.0002
28803600,0.013195025,1414.209422,,,0.0001,0.0002
28804500,0.018795812,1414.209422,,,0.0001,0.0002
28805400,0.022052296,1331.612187,,,0.0001,0.0002
28806300,0.023084522,1316.565054,,,0.0001,0.0002
28807200,0.023109627,1331.157615,,,0.0001,0.0002
28808100,0.023319214,1334.443009,,,0.0001,0.0002
28809000,0.024709874,1467.544289,,,0.0001,0.0002
28809900,0.026815335,1467.544289,,,0.0001,0.0002
28810800,0.029385605,1396.255825,,,0.0001,0.0002
28811700,0.032311509,1335.893338,,,0.0001,0.0002
28812600,0.036710366,1335.893338,,,0.0001,0.0002
28813500,0.047482739,1332.190897,,,0.0001,0.0002
28814400,0.066280465,1293.837262,,,0.0001,0.0002
28815300,0.090505974,1293.837262,,,0.0001,0.0002
28816200,0.088215001,1224.168889,,,0.0001,0.0002
28817100,0.068429268,1197.577276,,,0.0001,0.0002
28818000,0.055669525,1194.741176,,,0.0001,0.0002
28818900,0.050399766,1223.867334,,,0.0001,0.0002
28819800,0.045036934,1247.689778,,,0.0001,0.0002
28820700,0.039535616,1247.689778,,,0.0001,0.0002
28821600,0.034033953,1318.065351,,,0.0001,0.0002
28822500,0.028712208,1224.215704,,,0.0001,0.0002
28823400,0.023863925,1224.215704,,,0.0001,0.0002
28824300,0.020015734,1226.344809,,,0.0001,0.0002
28825200,0.016609336,1282.169226,,,0.0001,0.0002
28826100,0.012936112,1311.869366,,,0.0001,0.0002
28827000,0.008359072,1282.673674,,,0.0001,0.0002
28827900,0.002541403,1227.735828,,,0.0001,0.0002
28828800,0,1227.913126,,,0.0001,0.0002
28829700,0,1203.423154,,,0.0001,0.0002
28830600,0,1246.89411,,,0.0001,0.0002
28831500,0,1246.89411,,,0.0001,0.0002
28832400,0,1247.168055,,,0.0001,0.0002
28833300,0,1218.89018,,,0.0001,0.0002
28834200,0,1218.89018,,,0.0001,0.0002
28835100,0,1217.824442,,,0.0001,0.0002
28836000,0,1317.039037,,,0.0001,0.0002
28836900,0,1232.9876,,,0.0001,0.0002
28837800,0,1188.833869,,,0.0001,0.0002
28838700,0,1232.416566,,,0.0001,0.0002
28839600,0,1272.829419,,,0.0001,0.0002
28840500,0,1271.863621,,,0.0001,0.0002
28841400,0,1236.94616,,,0.0001,0.0002
28842300,0,1236.94616,,,0.0001,0.0002
28843200,0,1159.597395,,,0.0001,0.0002
28844100,0,1140.750957,,,0.0001,0.0002
28845000,0,1128.114961,,,0.0001,0.0002
28845900,0,1149.806053,,,0.0001,0.0002
28846800,0,1158.137693,,,0.0001,0.0002
28847700,0,1158.137693,,,0.0001,0.0002
28848600,0,1142.037729,,,0.0001,0.0002
28849500,0,1111.131572,,,0.0001,0.0002
28850400,0,1111.836113,,,0.0001,0.0002
28851300,0,1153.152635,,,0.0001,0.0002
28852200,0,1170.404521,,,0.0001,0.0002
28853100,0,1170.404521,,,0.0001,0.0002
28854000,0,1250.321521,,,0.0001,0.0002
28854900,0,1147.976163,,,0.0001,0.0002
28855800,0,1124.016572,,,0.0001,0.0002
28856700,0,1125.439649,,,0.0001,0.0002
28857600,0,1149.408685,,,0.0001,0.0002
28858500,0,1167.158305,,,0.0001,0.0002
28859400,0,1163.656457,,,0.0001,0.0002
28860300,0,1150.709235,,,0.0001,0.0002
28861200,0,1144.914205,,,0.0001,0.0002
28862100,0,1121.986446,,,0.0001,0.0002
28863000,0,1150.557804,,,0.0001,0.0002
28863900,0,1150.557804,,,0.0001,0.0002
28864800,0,1151.236442,,,0.0001,0.0002
28865700,0,1162.706845,,,0.0001,0.0002
28866600,0,1163.903635,,,0.0001,0.0002
28867500,0,1161.879949,,,0.0001,0.0002
28868400,0,1170.162524,,,0.0001,0.0002
28869300,0,1170.162524,,,0.0001,0.0002
28870200,0,1175.223187,,,0.0001,0.0002
28871100,0,1214.021249,,,0.0001,0.0002
28872000,0,1234.95034,,,0.0001,0.0002
28872900,0,1208.204752,,,0.0001,0.0002
