,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
23972400,0.148898018,732.4027929,3.3815,1,0.0001,0.0002
23973300,0.187692267,650.9672149,3.379832594,1,0.0001,0.0002
23974200,0.233212301,621.3379685,3.378165188,1,0.0001,0.0002
23975100,0.304699821,621.484559,3.376497781,1,0.0001,0.0002
23976000,0.382999518,617.1097472,3.374830375,1,0.0001,0.0002
23976900,0.445447131,617.1097472,3.369867389,1,0.0001,0.0002
23977800,0.493070374,609.8511706,3.364904403,1,0.0001,0.0002
23978700,0.52431978,539.7776803,3.359941417,1,0.0001,0.0002
23979600,0.539474673,510.4234724,3.354978431,1,0.0001,0.0002
23980500,0.53259645,494.4745156,3.353337052,1,0.0001,0.0002
23981400,0.501948073,505.0217031,3.351695674,1,0.0001,0.0002
23982300,0.447912164,505.0217031,3.350054295,1,0.0001,0.0002
23983200,0.379272193,652.7657376,3.348412916,1,0.0001,0.0002
23984100,0.323400242,620.1612431,3.332345676,1,0.0001,0.0002
23985000,0.289950533,620.1612431,3.316278435,1,0.0001,0.0002
23985900,0.255723436,484.0226707,3.300211195,1,0.0001,0.0002
23986800,0.229452016,471.5345418,3.284143954,1,0.0001,0.0002
23987700,0.206383964,471.5345418,3.258200438,1,0.0001,0.0002
23988600,0.187938061,493.9828514,3.232256921,1,0.0001,0.0002
23989500,0.17737973,471.6624606,3.206313405,1,0.0001,0.0002
23990400,0.163033376,474.9814133,3.180369888,1,0.0001,0.0002
23991300,0.146635486,454.1019689,3.167287928,1,0.0001,0.0002
23992200,0.124897351,454.7084571,3.154205968,1,0.0001,0.0002
23993100,0.097978939,420.3625058,3.141124008,1,0.0001,0.0002
23994000,0.069427905,435.5682435,3.128042048,1,0.0001,0.0002
23994900,0.039989617,493.5833203,3.116769824,1,0.0001,0.0002
23995800,0.011753645,493.5833203,3.105497601,1,0.0001,0.0002
23996700,0,499.1552309,3.094225377,1,0.0001,0.0002
23997600,0,487.6168238,3.082953153,1,0.0001,0.0002
23998500,0,465.4096937,3.066641232,1,0.0001,0.0002
23999400,0,469.1648354,3.05032931,1,0.0001,0.0002
24000300,0,536.6721542,3.034017388,1,0.0001,0.0002
24001200,0,541.9991375,3.017705467,1,0.0001,0.0002
24002100,0,544.2256,3.008505146,1,0.0001,0.0002
24003000,0,527.1171073,2.999304824,1,0.0001,0.0002
24003900,0,535.5469673,2.990104503,1,0.0001,0.0002
24004800,0,644.7191835,2.980904181,1,0.0001,0.0002
24005700,0,613.6180207,2.977029522,1,0.0001,0.0002
24006600,0,613.6180207,2.973154864,1,0.0001,0.0002
24007500,0,589.9007731,2.969280205,1,0.0001,0.0002
24008400,0,671.3582041,2.965405546,1,0.0001,0.0002
24009300,0,671.3582041,2.966692614,1,0.0001,0.0002
24010200,0,721.4216784,2.967979683,1,0.0001,0.0002
24011100,0,683.9793215,2.969266751,1,0.0001,0.0002
24012000,0,699.9163494,2.970553819,1,0.0001,0.0002
24012900,0,730.0399073,2.970553819,1,0.0001,0.0002
24013800,0,777.1729137,2.970553819,1,0.0001,0.0002
24014700,0,777.1729137,2.970553819,1,0.0001,0.0002
24015600,0,756.6555663,2.970553819,1,0.0001,0.0002
24016500,0,764.7819589,2.966705952,1,0.0001,0.0002
24017400,0,764.7819589,2.962858084,1,0.0001,0.0002
24018300,0,786.3445687,2.959010217,1,0.0001,0.0002
24019200,0,807.5760388,2.955162349,1,0.0001,0.0002
24020100,0,807.5760388,2.955162349,1,0.0001,0.0002
24021000,0,788.8547831,2.955162349,1,0.0001,0.0002
24021900,0,809.561414,2.955162349,1,0.0001,0.0002
24022800,0,818.8048056,2.955162349,1,0.0001,0.0002
24023700,0,822.7787945,2.94758501,1,0.0001,0.0002
24024600,0,860.9978829,2.94000767,1,0.0001,0.0002
24025500,0,860.9978829,2.932430331,1,0.0001,0.0002
24026400,0,890.4990874,2.924852991,1,0.0001,0.0002
24027300,0,864.1004829,2.927361441,1,0.0001,0.0002
24028200,0,864.1004829,2.929869892,1,0.0001,0.0002
24029100,0,873.1097726,2.932378342,1,0.0001,0.0002
24030000,0,878.2188775,2.934886792,1,0.0001,0.0002
24030900,0,878.2188775,2.928647662,1,0.0001,0.0002
24031800,0,872.811366,2.922408532,1,0.0001,0.0002
24032700,0,898.8440949,2.916169402,1,0.0001,0.0002
24033600,0,914.2379576,2.909930272,1,0.0001,0.0002
24034500,0,975.8394752,2.90746423,1,0.0001,0.0002
24035400,0,926.3152656,2.904998187,1,0.0001,0.0002
24036300,0,926.3152656,2.902532145,1,0.0001,0.0002
24037200,0,910.9670832,2.900066102,1,0.0001,0.0002
24038100,0,979.5145141,2.920275622,1,0.0001,0.0002
24039000,0,979.5145141,2.940485142,1,0.0001,0.0002
24039900,0,939.9464176,2.960694661,1,0.0001,0.0002
24040800,0,901.265497,2.980904181,1,0.0001,0.0002
24041700,0,901.265497,3.00227267,1,0.0001,0.0002
24042600,0,934.2596542,3.023641159,1,0.0001,0.0002
24043500,0,940.0239353,3.045009647,1,0.0001,0.0002
24044400,0.012033786,939.7610826,3.066378136,1,0.0001,0.0002
24045300,0.048499598,961.6416835,3.114564078,1,0.0001,0.0002
24046200,0.085221041,879.7474795,3.162750021,1,0.0001,0.0002
24047100,0.134376398,879.7474795,3.210935963,1,0.0001,0.0002
24048000,0.18615663,821.9278746,3.259121905,1,0.0001,0.0002
24048900,0.217984778,877.909464,3.271729727,1,0.0001,0.0002
24049800,0.226148854,877.909464,3.284337548,1,0.0001,0.0002
24050700,0.226285212,930.6453497,3.29694537,1,0.0001,0.0002
24051600,0.2315228,889.7075685,3.309553191,1,0.0001,0.0002
24052500,0.231082385,889.7075685,3.320909501,1,0.0001,0.0002
24053400,0.235340939,834.4610428,3.332265811,1,0.0001,0.0002
24054300,0.238130424,830.0750846,3.343622121,1,0.0001,0.0002
24055200,0.239442792,793.2249144,3.354978431,1,0.0001,0.0002
24056100,0.239287929,761.1021668,3.359941417,1,0.0001,0.0002
24057000,0.243233545,774.2626714,3.364904403,1,0.0001,0.0002
24057900,0.275059718,774.2626714,3.369867389,1,0.0001,0.0002
24058800,0.326547698,708.6554138,3.374830375,1,0.0001,0.0002
24059700,0.36067907,611.4283341,3.373169533,1,0.0001,0.0002
24060600,0.364840599,611.4283341,3.371508692,1,0.0001,0.0002
24061500,0.340456654,584.4852529,3.36984785,1,0.0001,0.0002
24062400,0.299116807,583.080512,3.368187008,1,0.0001,0.0002
24063300,0.276411262,583.080512,3.366532692,1,0.0001,0.0002
24064200,0.279026671,579.3910415,3.364878377,1,0.0001,0.0002
24065100,0.288758852,516.1267105,3.363224061,1,0.0001,0.0002
24066000,0.305856667,488.8032889,3.361569745,1,0.0001,0.0002
24066900,0.31223006,476.6988264,3.353394721,1,0.0001,0.0002
24067800,0.313040032,491.1508289,3.345219698,1,0.0001,0.0002
24068700,0.311250219,491.1508289,3.337044674,1,0.0001,0.0002
24069600,0.308257318,641.4349211,3.32886965,1,0.0001,0.0002
24070500,0.30478865,609.514596,3.319267141,1,0.0001,0.0002
24071400,0.307686816,609.514596,3.309664633,1,0.0001,0.0002
24072300,0.306160356,471.6200066,3.300062124,1,0.0001,0.0002
24073200,0.304881401,459.2298033,3.290459615,1,0.0001,0.0002
24074100,0.304628211,459.2298033,3.258528168,1,0.0001,0.0002
24075000,0.295184629,482.3270414,3.226596721,1,0.0001,0.0002
24075900,0.257134264,462.4318403,3.194665273,1,0.0001,0.0002
24076800,0.201932438,466.8368738,3.162733826,1,0.0001,0.0002
24077700,0.150482947,450.0495874,3.142788658,1,0.0001,0.0002
24078600,0.117163984,453.4930151,3.12284349,1,0.0001,0.0002
24079500,0.088274282,422.7854253,3.102898321,1,0.0001,0.0002
24080400,0.061084751,428.0369512,3.082953153,1,0.0001,0.0002
24081300,0.034239027,498.6863077,3.063989469,1,0.0001,0.0002
24082200,0.012505262,498.6863077,3.045025786,1,0.0001,0.0002
24083100,0,513.2569286,3.026062102,1,0.0001,0.0002
24084000,0,505.7186502,3.007098418,1,0.0001,0.0002
24084900,0,505.7186502,2.997962268,1,0.0001,0.0002
24085800,0,489.7796241,2.988826119,1,0.0001,0.0002
24086700,0,544.7694394,2.979689969,1,0.0001,0.0002
24087600,0,561.4529062,2.970553819,1,0.0001,0.0002
24088500,0,566.0018635,2.96038069,1,0.0001,0.0002
24089400,0,553.9657493,2.95020756,1,0.0001,0.0002
24090300,0,553.9657493,2.940034431,1,0.0001,0.0002
24091200,0,669.7958863,2.929861301,1,0.0001,0.0002
24092100,0,641.3302479,2.924878544,1,0.0001,0.0002
24093000,0,641.3302479,2.919895786,1,0.0001,0.0002
24093900,0,608.9454608,2.914913029,1,0.0001,0.0002
24094800,0,692.65329,2.909930272,1,0.0001,0.0002
24095700,0,692.65329,2.898963198,1,0.0001,0.0002
24096600,0,742.8086067,2.887996125,1,0.0001,0.0002
24097500,0,714.2406858,2.877029051,1,0.0001,0.0002
24098400,0,731.3662093,2.866061977,1,0.0001,0.0002
24099300,0,748.848725,2.892184938,1,0.0001,0.0002
24100200,0,738.1760007,2.918307898,1,0.0001,0.0002
24101100,0,738.1760007,2.944430859,1,0.0001,0.0002
24102000,0,694.0137521,2.970553819,1,0.0001,0.0002
24102900,0,727.5285851,2.943232672,1,0.0001,0.0002
24103800,0,727.5285851,2.915911525,1,0.0001,0.0002
24104700,0,737.9770039,2.888590378,1,0.0001,0.0002
24105600,0,747.3255428,2.861269231,1,0.0001,0.0002
24106500,0,747.3255428,2.856516292,0.999003654,0.0001,0.0002
24107400,0,777.4511757,2.851763353,0.998007308,0.0001,0.0002
24108300,0,791.8101849,2.847010414,0.997010961,0.0001,0.0002
24109200,0,789.3826936,2.842257475,0.996014615,0.0001,0.0002
24110100,0,802.0281029,2.866675495,0.997010961,0.0001,0.0002
24111000,0,810.5396616,2.891093514,0.998007308,0.0001,0.0002
24111900,0,810.5396616,2.915511533,0.999003654,0.0001,0.0002
24112800,0,840.5499507,2.939929553,1,0.0001,0.0002
24113700,0,853.9378143,2.922664866,1,0.0001,0.0002
24114600,0,853.9378143,2.905400179,1,0.0001,0.0002
24115500,0,877.4082328,2.888135492,1,0.0001,0.0002
24116400,0,880.2953544,2.870870805,1,0.0001,0.0002
24117300,0,880.2953544,2.859027279,0.997032652,0.0001,0.0002
24118200,0,900.5663698,2.847183753,0.994065304,0.0001,0.0002
24119100,0,893.7484909,2.835340226,0.991097955,0.0001,0.0002
24120000,0,903.3891055,2.8234967,0.988130607,0.0001,0.0002
24120900,0,882.1238901,2.845105093,0.991097955,0.0001,0.0002
24121800,0,920.5563119,2.866713486,0.994065304,0.0001,0.0002
24122700,0,920.5563119,2.888321879,0.997032652,0.0001,0.0002
24123600,0,1024.313845,2.909930272,1,0.0001,0.0002
24124500,0,1046.707959,2.936874071,1,0.0001,0.0002
24125400,0,1046.707959,2.963817869,1,0.0001,0.0002
24126300,0,997.9590338,2.990761668,1,0.0001,0.0002
24127200,0,1002.026815,3.017705467,1,0.0001,0.0002
24128100,0,1002.026815,3.039612585,1,0.0001,0.0002
24129000,0,1051.434489,3.061519703,1,0.0001,0.0002
24129900,0,1065.936087,3.08342682,1,0.0001,0.0002
24130800,0.008996298,1037.270364,3.105333938,1,0.0001,0.0002
24131700,0.033482364,1041.723453,3.130048675,1,0.0001,0.0002
24132600,0.053356053,1003.272297,3.154763411,1,0.0001,0.0002
24133500,0.072383878,1003.272297,3.179478148,1,0.0001,0.0002
24134400,0.091154414,1035.619716,3.204192884,1,0.0001,0.0002
24135300,0.109411967,1203.468832,3.210238531,1,0.0001,0.0002
24136200,0.133539561,1203.468832,3.216284178,1,0.0001,0.0002
24137100,0.170245175,1052.652215,3.222329825,1,0.0001,0.0002
24138000,0.216079586,1009.019189,3.228375472,1,0.0001,0.0002
24138900,0.246575803,1009.019189,3.226855521,1,0.0001,0.0002
24139800,0.253385457,1038.459529,3.225335571,1,0.0001,0.0002
24140700,0.226146499,954.9607382,3.22381562,1,0.0001,0.0002
24141600,0.187338429,933.1918759,3.222295669,1,0.0001,0.0002
24142500,0.154859159,965.2051199,3.228410082,1,0.0001,0.0002
24143400,0.132259619,944.6460494,3.234524495,1,0.0001,0.0002
24144300,0.112680847,944.6460494,3.240638908,1,0.0001,0.0002
24145200,0.091282322,913.8124884,3.246753321,1,0.0001,0.0002
24146100,0.075476754,925.7417324,3.259264895,1,0.0001,0.0002
24147000,0.065527007,925.7417324,3.271776468,1,0.0001,0.0002
24147900,0.059584522,1107.067107,3.284288042,1,0.0001,0.0002
24148800,0.05706018,887.9587258,3.296799615,1,0.0001,0.0002
24149700,0.058006433,781.07313,3.295214615,1,0.0001,0.0002
24150600,0.065130693,713.4282096,3.293629615,1,0.0001,0.0002
24151500,0.08894112,721.4707427,3.292044615,1,0.0001,0.0002
24152400,0.142086058,725.3314091,3.290459615,1,0.0001,0.0002
24153300,0.219017208,647.6235969,3.2888807,1,0.0001,0.0002
24154200,0.238761035,582.8697766,3.287301785,1,0.0001,0.0002
24155100,0.242040377,567.1963977,3.285722869,1,0.0001,0.0002
24156000,0.239516197,543.872134,3.284143954,1,0.0001,0.0002
24156900,0.236389442,570.3914706,3.265659091,1,0.0001,0.0002
24157800,0.220387892,570.3914706,3.247174229,1,0.0001,0.0002
24158700,0.203254786,580.6265023,3.228689366,1,0.0001,0.0002
24159600,0.185955858,591.8965253,3.210204503,1,0.0001,0.0002
24160500,0.168640129,591.8965253,3.204226469,1,0.0001,0.0002
24161400,0.151627506,527.9163073,3.198248434,1,0.0001,0.0002
24162300,0.135368691,602.3284988,3.1922704,1,0.0001,0.0002
24163200,0.119491577,637.1731759,3.186292365,1,0.0001,0.0002
24164100,0.103173203,614.1337767,3.181866959,1,0.0001,0.0002
24165000,0.081780466,577.3440827,3.177441553,1,0.0001,0.0002
24165900,0.046056129,577.3440827,3.173016147,1,0.0001,0.0002
24166800,0.021973959,650.5449114,3.168590741,1,0.0001,0.0002
24167700,0.012266138,719.5317608,3.173016147,1,0.0001,0.0002
24168600,0.003556617,719.5317608,3.177441553,1,0.0001,0.0002
24169500,0,563.426131,3.181866959,1,0.0001,0.0002
24170400,0,593.6365828,3.186292365,1,0.0001,0.0002
24171300,0,593.6365828,3.178943905,1,0.0001,0.0002
24172200,0,632.9700754,3.171595445,1,0.0001,0.0002
24173100,0,543.343325,3.164246984,1,0.0001,0.0002
24174000,0,548.2154595,3.156898524,1,0.0001,0.0002
24174900,0,571.4274758,3.153996963,1,0.0001,0.0002
24175800,0,639.1162083,3.151095402,1,0.0001,0.0002
24176700,0,619.2731168,3.14819384,1,0.0001,0.0002
24177600,0,615.4308033,3.145292279,1,0.0001,0.0002
24178500,0,580.1612135,3.142411975,1,0.0001,0.0002
24179400,0,605.8983291,3.139531671,1,0.0001,0.0002
24180300,0,628.1101285,3.136651366,1,0.0001,0.0002
24181200,0,608.9082973,3.133771062,1,0.0001,0.0002
24182100,0,608.9082973,3.136651366,1,0.0001,0.0002
24183000,0,540.8796729,3.139531671,1,0.0001,0.0002
24183900,0,544.82834,3.142411975,1,0.0001,0.0002
24184800,0,547.3321324,3.145292279,1,0.0001,0.0002
24185700,0,556.5179863,3.152586556,1,0.0001,0.0002
24186600,0,540.9842431,3.159880834,1,0.0001,0.0002
24187500,0,540.9842431,3.167175111,1,0.0001,0.0002
24188400,0,562.7080117,3.174469388,1,0.0001,0.0002
24189300,0,578.3782516,3.175944513,1,0.0001,0.0002
24190200,0,578.3782516,3.177419638,1,0.0001,0.0002
24191100,0,599.714287,3.178894763,1,0.0001,0.0002
24192000,0,591.5006457,3.180369888,1,0.0001,0.0002
24192900,0,591.5006457,3.180369888,1,0.0001,0.0002
24193800,0,595.2450475,3.180369888,1,0.0001,0.0002
24194700,0,610.2617271,3.180369888,1,0.0001,0.0002
24195600,0,612.9126705,3.180369888,1,0.0001,0.0002
24196500,0,614.1053536,3.181850507,1,0.0001,0.0002
24197400,0,628.4950522,3.183331126,1,0.0001,0.0002
24198300,0,638.3145044,3.184811746,1,0.0001,0.0002
24199200,0,639.7143173,3.186292365,1,0.0001,0.0002
24200100,0,652.4263685,3.186292365,1,0.0001,0.0002
24201000,0,653.7033316,3.186292365,1,0.0001,0.0002
24201900,0,649.4350655,3.186292365,1,0.0001,0.0002
24202800,0,728.9018885,3.186292365,1,0.0001,0.0002
24203700,0,728.9018885,3.181866959,1,0.0001,0.0002
24204600,0,695.2200637,3.177441553,1,0.0001,0.0002
24205500,0,728.390417,3.173016147,1,0.0001,0.0002
24206400,0,739.1636074,3.168590741,1,0.0001,0.0002
24207300,0,785.5172313,3.168590741,1,0.0001,0.0002
24208200,0,874.9986721,3.168590741,1,0.0001,0.0002
24209100,0,874.9986721,3.168590741,1,0.0001,0.0002
24210000,0,973.9412022,3.168590741,1,0.0001,0.0002
24210900,0,904.7709183,3.177491277,1,0.0001,0.0002
24211800,0,904.7709183,3.186391813,1,0.0001,0.0002
24212700,0,1007.922995,3.195292348,1,0.0001,0.0002
24213600,0,969.7581881,3.204192884,1,0.0001,0.0002
24214500,0,930.3959946,3.205695789,1,0.0001,0.0002
24215400,0,928.776996,3.207198693,1,0.0001,0.0002
24216300,0,972.8661509,3.208701598,1,0.0001,0.0002
24217200,0.004983505,1045.010543,3.210204503,1,0.0001,0.0002
24218100,0.014950516,964.5361717,3.222433854,1,0.0001,0.0002
24219000,0.024917527,861.825834,3.234663204,1,0.0001,0.0002
24219900,0.034884538,861.825834,3.246892555,1,0.0001,0.0002
24220800,0.046646261,880.9977967,3.259121905,1,0.0001,0.0002
24221700,0.058595971,852.6857888,3.256029759,1,0.0001,0.0002
24222600,0.071062627,852.6857888,3.252937613,1,0.0001,0.0002
24223500,0.084948124,771.9093843,3.249845467,1,0.0001,0.0002
24224400,0.101958092,791.6323467,3.246753321,1,0.0001,0.0002
24225300,0.11568188,791.6323467,3.249845467,1,0.0001,0.0002
24226200,0.127073813,907.7981547,3.252937613,1,0.0001,0.0002
24227100,0.133573884,896.6978775,3.256029759,1,0.0001,0.0002
24228000,0.130993148,835.4683238,3.259121905,1,0.0001,0.0002
24228900,0.126833336,804.7049837,3.257572893,1,0.0001,0.0002
24229800,0.117735909,780.8931219,3.256023881,1,0.0001,0.0002
24230700,0.105813287,780.8931219,3.254474868,1,0.0001,0.0002
24231600,0.093699549,767.7290086,3.252925856,1,0.0001,0.0002
24232500,0.084961206,696.6650206,3.249845434,1,0.0001,0.0002
24233400,0.07554895,696.6650206,3.246765012,1,0.0001,0.0002
24234300,0.063813216,659.2383385,3.243684589,1,0.0001,0.0002
24235200,0.052153096,664.858433,3.240604167,1,0.0001,0.0002
24236100,0.043584242,664.858433,3.243684589,1,0.0001,0.0002
24237000,0.04025559,669.5481498,3.246765012,1,0.0001,0.0002
24237900,0.038702216,771.2355328,3.249845434,1,0.0001,0.0002
24238800,0.037801208,784.5661323,3.252925856,1,0.0001,0.0002
24239700,0.037154115,710.0940458,3.254474868,1,0.0001,0.0002
24240600,0.03641174,696.0580163,3.256023881,1,0.0001,0.0002
24241500,0.035627096,696.0580163,3.257572893,1,0.0001,0.0002
24242400,0.03484952,728.9224849,3.259121905,1,0.0001,0.0002
24243300,0.034096425,811.100347,3.259121905,1,0.0001,0.0002
24244200,0.033393314,811.100347,3.259121905,1,0.0001,0.0002
24245100,0.032783625,713.476667,3.259121905,1,0.0001,0.0002
24246000,0.032235278,707.5634379,3.259121905,1,0.0001,0.0002
24246900,0.031705596,707.5634379,3.252960994,1,0.0001,0.0002
24247800,0.031382194,736.4317422,3.246800083,1,0.0001,0.0002
24248700,0.032195133,740.9025866,3.240639172,1,0.0001,0.0002
24249600,0.034182286,740.0739569,3.234478261,1,0.0001,0.0002
24250500,0.038443184,687.1349234,3.226906917,1,0.0001,0.0002
24251400,0.03681292,715.7438269,3.219335573,1,0.0001,0.0002
24252300,0.025669444,715.7438269,3.211764228,1,0.0001,0.0002
24253200,0.01469326,838.0974712,3.204192884,1,0.0001,0.0002
24254100,0.007155803,700.1827799,3.195292348,1,0.0001,0.0002
24255000,0.001687221,700.1827799,3.186391813,1,0.0001,0.0002
24255900,0,676.3202046,3.177491277,1,0.0001,0.0002
24256800,0,753.8465417,3.168590741,1,0.0001,0.0002
24257700,0,753.8465417,3.154188056,1,0.0001,0.0002
24258600,0,721.3702611,3.139785371,1,0.0001,0.0002
24259500,0,634.693159,3.125382685,1,0.0001,0.0002
24260400,0,627.7393387,3.11098,1,0.0001,0.0002
24261300,0,633.0020865,3.11098,1,0.0001,0.0002
24262200,0,598.8493496,3.11098,1,0.0001,0.0002
24263100,0,624.936115,3.11098,1,0.0001,0.0002
24264000,0,628.8973896,3.11098,1,0.0001,0.0002
24264900,0,619.961134,3.108162083,1,0.0001,0.0002
24265800,0,619.961134,3.105344167,1,0.0001,0.0002
24266700,0,578.0495629,3.10252625,1,0.0001,0.0002
24267600,0,599.4931946,3.099708333,1,0.0001,0.0002
24268500,0,599.4931946,3.105364735,1,0.0001,0.0002
24269400,0,641.6069564,3.111021138,1,0.0001,0.0002
24270300,0,699.8234398,3.11667754,1,0.0001,0.0002
24271200,0,733.9078644,3.122333942,1,0.0001,0.0002
24272100,0,662.9849017,3.125193222,1,0.0001,0.0002
24273000,0,628.3861017,3.128052502,1,0.0001,0.0002
24273900,0,628.3861017,3.130911782,1,0.0001,0.0002
24274800,0,644.4338838,3.133771062,1,0.0001,0.0002
24275700,0,650.2401389,3.133771062,1,0.0001,0.0002
24276600,0,650.2401389,3.133771062,1,0.0001,0.0002
24277500,0,623.5865308,3.133771062,1,0.0001,0.0002
24278400,0,623.1133534,3.133771062,1,0.0001,0.0002
24279300,0,623.1133534,3.139552928,1,0.0001,0.0002
24280200,0,628.4026544,3.145334793,1,0.0001,0.0002
24281100,0,636.3338753,3.151116659,1,0.0001,0.0002
24282000,0,629.8342513,3.156898524,1,0.0001,0.0002
24282900,0,642.8868824,3.170225019,1,0.0001,0.0002
24283800,0,631.4910157,3.183551514,1,0.0001,0.0002
24284700,0,631.4910157,3.196878008,1,0.0001,0.0002
24285600,0,629.5916115,3.210204503,1,0.0001,0.0002
24286500,0,620.5667534,3.214747245,1,0.0001,0.0002
24287400,0,622.8949605,3.219289988,1,0.0001,0.0002
24288300,0,625.1650029,3.22383273,1,0.0001,0.0002
24289200,0,621.451991,3.228375472,1,0.0001,0.0002
24290100,0,621.451991,3.23606208,1,0.0001,0.0002
24291000,0,612.0044596,3.243748689,1,0.0001,0.0002
24291900,0,611.86128,3.251435297,1,0.0001,0.0002
24292800,0,604.3132063,3.259121905,1,0.0001,0.0002
24293700,0,585.1923874,3.270132452,1,0.0001,0.0002
24294600,0,645.6337274,3.281142999,1,0.0001,0.0002
24295500,0,645.6337274,3.292153546,1,0.0001,0.0002
24296400,0,681.3939667,3.303164093,1,0.0001,0.0002
24297300,0,722.4490619,3.311212738,1,0.0001,0.0002
24298200,0,722.4490619,3.319261383,1,0.0001,0.0002
24299100,0,623.0741286,3.327310029,1,0.0001,0.0002
24300000,0,689.9235341,3.335358674,1,0.0001,0.0002
24300900,0,689.9235341,3.336987267,1,0.0001,0.0002
24301800,0,674.51973,3.338615861,1,0.0001,0.0002
24302700,0,616.3468704,3.340244454,1,0.0001,0.0002
24303600,0.003406322,634.0125738,3.341873047,1,0.0001,0.0002
24304500,0.011166421,672.7785972,3.337006242,1,0.0001,0.0002
24305400,0.017583623,788.8157586,3.332139436,1,0.0001,0.0002
24306300,0.023386832,788.8157586,3.327272631,1,0.0001,0.0002
24307200,0.02897438,726.2752469,3.322405825,1,0.0001,0.0002
24308100,0.034581534,665.3510777,3.328907598,1,0.0001,0.0002
24309000,0.040420737,695.8376082,3.335409371,1,0.0001,0.0002
24309900,0.046532425,696.6406379,3.341911143,1,0.0001,0.0002
24310800,0.052981081,614.0128574,3.348412916,1,0.0001,0.0002
24311700,0.059847578,552.896133,3.353356439,1,0.0001,0.0002
24312600,0.068157041,525.7088245,3.358299962,1,0.0001,0.0002
24313500,0.082232909,548.250379,3.363243485,1,0.0001,0.0002
24314400,0.104043758,564.3184442,3.368187008,1,0.0001,0.0002
24315300,0.127716986,644.8344422,3.36984785,1,0.0001,0.0002
